 Total battles: 1270
 Avg. weight/team: 1.0
 + ---- + ------------------ + --------- + ------ + ------- + ------ + ------- + 
 | Rank | Pokemon            | Usage %   | Raw    | %       | Real   | %       | 
 + ---- + ------------------ + --------- + ------ + ------- + ------ + ------- + 
 | 1    | Garchomp           | 23.07087% | 586    | 23.071% | 435    | 22.340% | 
 | 2    | Tyranitar          | 21.69291% | 551    | 21.693% | 459    | 23.573% | 
 | 3    | Ferrothorn         | 21.14173% | 537    | 21.142% | 468    | 24.035% | 
 | 4    | Politoed           | 20.98425% | 533    | 20.984% | 473    | 24.292% | 
 | 5    | Scizor             | 20.90551% | 531    | 20.906% | 390    | 20.029% | 
 | 6    | Landorus-Therian   | 17.40157% | 442    | 17.402% | 373    | 19.156% | 
 | 7    | Starmie            | 17.08661% | 434    | 17.087% | 337    | 17.307% | 
 | 8    | Jirachi            | 16.57480% | 421    | 16.575% | 317    | 16.280% | 
 | 9    | Dragonite          | 16.37795% | 416    | 16.378% | 310    | 15.921% | 
 | 10   | Latios             | 15.27559% | 388    | 15.276% | 304    | 15.612% | 
 | 11   | Heatran            | 14.84252% | 377    | 14.843% | 307    | 15.766% | 
 | 12   | Skarmory           | 13.30709% | 338    | 13.307% | 286    | 14.688% | 
 | 13   | Breloom            | 12.71654% | 323    | 12.717% | 252    | 12.942% | 
 | 14   | Rotom-Wash         | 10.62992% | 270    | 10.630% | 231    | 11.863% | 
 | 15   | Tentacruel         | 10.43307% | 265    | 10.433% | 189    |  9.706% | 
 | 16   | Keldeo             | 10.35433% | 263    | 10.354% | 192    |  9.860% | 
 | 17   | Jellicent          | 10.19685% | 259    | 10.197% | 200    | 10.271% | 
 | 18   | Terrakion          |  9.56693% | 243    |  9.567% | 178    |  9.141% | 
 | 19   | Volcarona          |  9.09449% | 231    |  9.094% | 166    |  8.525% | 
 | 20   | Gliscor            |  7.83465% | 199    |  7.835% | 155    |  7.960% | 
 | 21   | Ninetales          |  7.75591% | 197    |  7.756% | 187    |  9.604% | 
 | 22   | Alakazam           |  7.63780% | 194    |  7.638% | 131    |  6.728% | 
 | 23   | Latias             |  7.55906% | 192    |  7.559% | 140    |  7.190% | 
 | 24   | Celebi             |  7.44094% | 189    |  7.441% | 137    |  7.036% | 
 | 25   | Gengar             |  7.36220% | 187    |  7.362% | 136    |  6.985% | 
 | 26   | Forretress         |  6.88976% | 175    |  6.890% | 147    |  7.549% | 
 | 27   | Magnezone          |  6.53543% | 166    |  6.535% | 130    |  6.676% | 
 | 28   | Reuniclus          |  6.29921% | 160    |  6.299% | 105    |  5.392% | 
 | 29   | Hydreigon          |  6.10236% | 155    |  6.102% | 117    |  6.009% | 
 | 30   | Kyurem-Black       |  5.98425% | 152    |  5.984% | 111    |  5.701% | 
 | 31   | Thundurus-Therian  |  5.98425% | 152    |  5.984% | 108    |  5.547% | 
 | 32   | Hippowdon          |  5.59055% | 142    |  5.591% | 131    |  6.728% | 
 | 33   | Salamence          |  5.35433% | 136    |  5.354% | 97     |  4.982% | 
 | 34   | Conkeldurr         |  5.15748% | 131    |  5.157% | 97     |  4.982% | 
 | 35   | Gyarados           |  5.11811% | 130    |  5.118% | 95     |  4.879% | 
 | 36   | Vaporeon           |  5.00000% | 127    |  5.000% | 83     |  4.263% | 
 | 37   | Venusaur           |  4.92126% | 125    |  4.921% | 92     |  4.725% | 
 | 38   | Gastrodon          |  4.72441% | 120    |  4.724% | 92     |  4.725% | 
 | 39   | Toxicroak          |  4.68504% | 119    |  4.685% | 79     |  4.057% | 
 | 40   | Victini            |  4.52756% | 115    |  4.528% | 86     |  4.417% | 
 | 41   | Mamoswine          |  4.48819% | 114    |  4.488% | 84     |  4.314% | 
 | 42   | Espeon             |  4.13386% | 105    |  4.134% | 76     |  3.903% | 
 | 43   | Infernape          |  4.09449% | 104    |  4.094% | 89     |  4.571% | 
 | 44   | Dugtrio            |  4.01575% | 102    |  4.016% | 80     |  4.109% | 
 | 45   | Charizard          |  3.97638% | 101    |  3.976% | 68     |  3.492% | 
 | 46   | Chansey            |  3.62205% | 92     |  3.622% | 72     |  3.698% | 
 | 47   | Donphan            |  3.62205% | 92     |  3.622% | 74     |  3.800% | 
 | 48   | Blissey            |  3.62205% | 92     |  3.622% | 69     |  3.544% | 
 | 49   | Jolteon            |  3.58268% | 91     |  3.583% | 69     |  3.544% | 
 | 50   | Lucario            |  3.30709% | 84     |  3.307% | 58     |  2.979% | 
 | 51   | Abomasnow          |  3.22835% | 82     |  3.228% | 74     |  3.800% | 
 | 52   | Cloyster           |  3.07087% | 78     |  3.071% | 57     |  2.927% | 
