 Total battles: 52238
 Avg. weight/team: 1.0
 + ---- + ------------------ + --------- + ------ + ------- + ------ + ------- + 
 | Rank | Pokemon            | Usage %   | Raw    | %       | Real   | %       | 
 + ---- + ------------------ + --------- + ------ + ------- + ------ + ------- + 
 | 1    | Ferrothorn         | 25.89016% | 27049  | 25.890% | 23250  | 28.861% | 
 | 2    | Latios             | 21.16754% | 22115  | 21.168% | 16755  | 20.799% | 
 | 3    | Politoed           | 20.50136% | 21419  | 20.501% | 18911  | 23.475% | 
 | 4    | Tyranitar          | 20.06681% | 20965  | 20.067% | 17033  | 21.144% | 
 | 5    | Garchomp           | 17.48823% | 18271  | 17.488% | 13687  | 16.990% | 
 | 6    | Keldeo             | 16.28508% | 17014  | 16.285% | 12445  | 15.449% | 
 | 7    | Scizor             | 15.91849% | 16631  | 15.918% | 12686  | 15.748% | 
 | 8    | Landorus-Therian   | 15.65527% | 16356  | 15.655% | 13757  | 17.077% | 
 | 9    | Excadrill          | 15.02833% | 15701  | 15.028% | 11471  | 14.239% | 
 | 10   | Dragonite          | 14.20230% | 14838  | 14.202% | 10853  | 13.472% | 
 | 11   | Starmie            | 12.75795% | 13329  | 12.758% | 9974   | 12.381% | 
 | 12   | Rotom-Wash         | 12.61534% | 13180  | 12.615% | 11198  | 13.901% | 
 | 13   | Tentacruel         | 12.19323% | 12739  | 12.193% | 9409   | 11.680% | 
 | 14   | Magnezone          | 11.88407% | 12416  | 11.884% | 9690   | 12.029% | 
 | 15   | Jirachi            | 11.08963% | 11586  | 11.090% | 9387   | 11.653% | 
 | 16   | Gliscor            | 10.71155% | 11191  | 10.712% | 8557   | 10.622% | 
 | 17   | Volcarona          | 10.68284% | 11161  | 10.683% | 7769   |  9.644% | 
 | 18   | Thundurus-Therian  | 10.11620% | 10569  | 10.116% | 8029   |  9.967% | 
 | 19   | Skarmory           |  9.75152% | 10188  |  9.752% | 8639   | 10.724% | 
 | 20   | Hydreigon          |  9.69314% | 10127  |  9.693% | 7598   |  9.432% | 
 | 21   | Breloom            |  9.66921% | 10102  |  9.669% | 7698   |  9.556% | 
 | 22   | Heatran            |  9.63188% | 10063  |  9.632% | 8216   | 10.199% | 
 | 23   | Alakazam           |  9.26337% | 9678   |  9.263% | 6916   |  8.585% | 
 | 24   | Salamence          |  8.52062% | 8902   |  8.521% | 6426   |  7.977% | 
 | 25   | Jellicent          |  7.86592% | 8218   |  7.866% | 6477   |  8.040% | 
 | 26   | Gengar             |  7.10211% | 7420   |  7.102% | 5436   |  6.748% | 
 | 27   | Kyurem-Black       |  6.95471% | 7266   |  6.955% | 5064   |  6.286% | 
 | 28   | Infernape          |  6.94514% | 7256   |  6.945% | 5590   |  6.939% | 
 | 29   | Cloyster           |  6.44837% | 6737   |  6.448% | 4967   |  6.166% | 
 | 30   | Conkeldurr         |  6.39860% | 6685   |  6.399% | 5078   |  6.304% | 
 | 31   | Gyarados           |  6.24162% | 6521   |  6.242% | 4920   |  6.107% | 
 | 32   | Forretress         |  6.05689% | 6328   |  6.057% | 5404   |  6.708% | 
 | 33   | Mamoswine          |  5.80420% | 6064   |  5.804% | 4773   |  5.925% | 
 | 34   | Reuniclus          |  5.74582% | 6003   |  5.746% | 4360   |  5.412% | 
 | 35   | Lucario            |  4.89108% | 5110   |  4.891% | 3712   |  4.608% | 
 | 36   | Chansey            |  4.87002% | 5088   |  4.870% | 3746   |  4.650% | 
 | 37   | Terrakion          |  4.74176% | 4954   |  4.742% | 3687   |  4.577% | 
 | 38   | Espeon             |  4.59914% | 4805   |  4.599% | 3609   |  4.480% | 
 | 39   | Gastrodon          |  4.41920% | 4617   |  4.419% | 3612   |  4.484% | 
 | 40   | Haxorus            |  4.41345% | 4611   |  4.413% | 3155   |  3.916% | 
 | 41   | Toxicroak          |  4.33688% | 4531   |  4.337% | 3346   |  4.154% | 
 | 42   | Ninetales          |  4.31870% | 4512   |  4.319% | 3904   |  4.846% | 
 | 43   | Celebi             |  4.20958% | 4398   |  4.210% | 3594   |  4.461% | 
 | 44   | Jolteon            |  3.87075% | 4044   |  3.871% | 3040   |  3.774% | 
 | 45   | Blissey            |  3.82672% | 3998   |  3.827% | 3010   |  3.736% | 
 | 46   | Chandelure         |  3.49267% | 3649   |  3.493% | 2618   |  3.250% | 
 | 47   | Mienshao           |  3.21796% | 3362   |  3.218% | 2636   |  3.272% | 
 | 48   | Latias             |  3.19691% | 3340   |  3.197% | 2497   |  3.100% | 
 | 49   | Tornadus           |  3.07343% | 3211   |  3.073% | 2346   |  2.912% | 
 | 50   | Metagross          |  3.04472% | 3181   |  3.045% | 2380   |  2.954% | 
 | 51   | Hippowdon          |  2.87817% | 3007   |  2.878% | 2551   |  3.167% | 
 | 52   | Donphan            |  2.73747% | 2860   |  2.737% | 2330   |  2.892% | 
 | 53   | Togekiss           |  2.65803% | 2777   |  2.658% | 2060   |  2.557% | 
 | 54   | Cofagrigus         |  2.38332% | 2490   |  2.383% | 1998   |  2.480% | 
 | 55   | Vaporeon           |  2.37088% | 2477   |  2.371% | 1847   |  2.293% | 
 | 56   | Abomasnow          |  2.14978% | 2246   |  2.150% | 1824   |  2.264% | 
 | 57   | Darmanitan         |  2.03205% | 2123   |  2.032% | 1568   |  1.946% | 
 | 58   | Staraptor          |  2.01673% | 2107   |  2.017% | 1591   |  1.975% | 
